Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
Hyundai i20 1.2,Coimbatore,2013,56127,Petrol,Manual,First,18.5,1197,80.0,5.0,515000.00000000006
Maruti Wagon R,Mumbai,2015,34000,Petrol,Automatic,First,21.5,1197,81.8,5.0,365000.0
Hyundai Xcent 1.2,Kolkata,2016,34000,Diesel,Manual,First,25.4,1186,73.97,5.0,500000.0
Honda City 1.5,Kolkata,2009,42000,Petrol,Manual,First,17.0,1497,118.0,5.0,229999.99999999997
Hyundai Accent GLE,Pune,2001,73000,Petrol,Manual,Second,13.2,1495,94.0,5.0,75000.0
Hyundai Verna Xi,Kochi,2009,73000,Petrol,Manual,Second,13.9,1599,103.2,5.0,185000.0
Ford Figo Petrol,Kolkata,2010,73000,Petrol,Manual,First,15.6,1196,70.0,5.0,180000.0
Honda Amaze S,Kochi,2014,73000,Diesel,Manual,First,25.8,1498,98.6,5.0,441000.0
Maruti Wagon R,Chennai,2006,40000,Petrol,Manual,First,18.9,998,67.1,5.0,200000.0
Maruti Swift VDI,Hyderabad,2014,73000,Diesel,Manual,First,17.8,1248,113.25,5.0,555000.0
Mercedes-Benz E-Class Facelift,Bangalore,2014,34000,Diesel,Automatic,First,13.0,2987,258.0,5.0,3175000.0
Audi A6 2011-2015,Bangalore,2015,37500,Diesel,Automatic,First,17.68,1968,174.33,5.0,3200000.0
Mercedes-Benz S Class,Hyderabad,2010,37000,Diesel,Automatic,First,13.5,2987,282.0,5.0,2100000.0
Maruti Swift Dzire,Ahmedabad,2010,73000,Diesel,Manual,First,19.3,1248,73.9,5.0,275000.0
Toyota Corolla H2,Coimbatore,2005,73000,Petrol,Manual,First,13.4,1794,125.0,5.0,264000.0
Mahindra Scorpio S10,Kochi,2018,34000,Diesel,Manual,First,15.4,2179,120.0,7.0,1419000.0
Maruti Wagon R,Jaipur,2017,35362,Petrol,Manual,First,22.5,998,67.04,5.0,385000.0
Toyota Fortuner 4x2,Delhi,2014,73000,Diesel,Manual,First,13.0,2982,168.5,7.0,1550000.0
Maruti Zen Estilo,Mumbai,2010,34000,Petrol,Manual,First,18.2,1061,64.0,5.0,190000.0
Tata Nano CX,Kochi,2014,59508,Petrol,Manual,First,25.4,624,37.48,4.0,126000.0
Hyundai i20 Magna,Chennai,2009,69000,Petrol,Manual,Second,18.5,1197,80.0,5.0,240000.0
BMW 3 Series,Bangalore,2010,58000,Diesel,Automatic,First,22.69,1995,190.0,5.0,1150000.0
Mahindra XUV500 W6,Jaipur,2014,73000,Diesel,Manual,First,16.0,2179,140.0,7.0,825000.0
Volkswagen Vento IPL,Pune,2011,66000,Petrol,Manual,First,15.8,1598,105.0,5.0,275000.0
Skoda Fabia 1.2,Delhi,2009,65000,Petrol,Manual,Second,17.5,1198,70.0,5.0,140000.0
Tata Nano Twist,Coimbatore,2015,34000,Petrol,Manual,First,25.4,624,37.5,4.0,290000.0
Ford Figo Diesel,Chennai,2011,73000,Diesel,Manual,First,20.0,1399,68.0,5.0,240000.0
Volkswagen Vento IPL,Pune,2013,34000,Petrol,Automatic,First,14.8,1598,105.0,5.0,475000.0
Land Rover Range,Kochi,2018,52827,Diesel,Automatic,First,12.7,2179,187.7,5.0,4476000.0
Honda City i,Kochi,2015,64465,Diesel,Manual,First,26.0,1498,98.6,5.0,622000.0
Renault KWID Climber,Chennai,2018,34000,Petrol,Automatic,First,22.5,999,67.0,5.0,450000.0
Hyundai Grand i10,Mumbai,2015,34000,Petrol,Manual,First,18.9,1197,82.0,5.0,425000.0
Chevrolet Cruze LTZ,Hyderabad,2011,73000,Diesel,Automatic,First,18.1,1991,147.9,4.0,550000.0
Hyundai i20 1.4,Mumbai,2017,34000,Diesel,Manual,First,22.54,1396,88.73,5.0,695000.0
Maruti Alto K10,Coimbatore,2018,34000,Petrol,Automatic,First,24.07,998,67.1,5.0,455999.99999999994
Hyundai Creta 1.6,Coimbatore,2016,47392,Diesel,Manual,First,20.5,1582,126.2,5.0,1382000.0
Honda Amaze VX,Mumbai,2016,34000,Petrol,Manual,First,18.0,1198,86.7,5.0,565000.0
Hyundai i20 Active,Kochi,2016,49716,Diesel,Manual,First,21.19,1396,88.73,5.0,620000.0
Maruti Celerio VXI,Delhi,2014,48000,Petrol,Manual,First,23.1,998,67.04,5.0,325000.0
Audi A4 2.0,Kolkata,2009,46000,Diesel,Automatic,First,16.55,1968,147.51,5.0,850000.0
Hyundai Verna 1.4,Bangalore,2016,73000,Diesel,Manual,First,24.8,1396,88.7,5.0,725000.0
Renault Fluence Diesel,Pune,2013,57000,Diesel,Manual,First,21.8,1461,78.0,5.0,461000.00000000006
Volkswagen Polo 1.2,Delhi,2016,34000,Petrol,Manual,First,16.2,1199,74.0,5.0,530000.0
Tata Indigo LX,Ahmedabad,2012,50123,Diesel,Manual,First,17.0,1405,70.0,5.0,190000.0
Hyundai i10 Sportz,Kochi,2012,57184,Petrol,Manual,First,20.36,1197,78.9,5.0,309000.0
BMW 7 Series,Mumbai,2007,73000,Diesel,Automatic,Second,16.46,2993,258.0,5.0,950000.0
Hyundai Creta 1.6,Mumbai,2015,34000,Diesel,Automatic,First,17.01,1582,126.2,5.0,1265000.0
Hyundai Grand i10,Delhi,2016,34000,Petrol,Manual,First,18.9,1197,82.0,5.0,425000.0
Maruti Ritz VDi,Hyderabad,2011,73000,Diesel,Manual,First,21.1,1248,73.9,5.0,295000.0
Mahindra Scorpio 2.6,Hyderabad,2006,73000,Diesel,Manual,First,10.5,2179,120.0,8.0,345000.0
Hyundai i10 Era,Hyderabad,2011,60634,Petrol,Manual,First,19.81,1086,68.05,5.0,330000.0
Tata Safari Storme,Hyderabad,2014,73000,Diesel,Manual,First,14.0,2179,138.1,7.0,800000.0
Honda Civic 2006-2010,Kolkata,2009,59000,Petrol,Manual,First,13.5,1799,130.0,5.0,271000.0
Maruti Zen Estilo,Hyderabad,2012,59293,Petrol,Manual,First,18.2,998,67.1,5.0,270000.0
Maruti Swift Dzire,Mumbai,2012,73000,Diesel,Manual,Second,23.4,1248,74.0,5.0,450000.0
Toyota Fortuner 4x2,Delhi,2015,40000,Diesel,Manual,Second,13.0,2982,168.5,7.0,1875000.0
Maruti Swift VDI,Pune,2014,73000,Diesel,Manual,Second,28.4,1248,74.0,5.0,525000.0
Maruti Wagon R,Hyderabad,2012,72389,LPG,Manual,First,26.2,998,58.2,5.0,320000.0
Maruti Dzire LDI,Pune,2017,48000,Diesel,Manual,First,28.4,1248,73.75,5.0,600000.0
Hyundai Grand i10,Kolkata,2014,41000,Petrol,Manual,First,18.9,1197,82.0,5.0,314000.0
Renault KWID RXL,Jaipur,2016,34000,Petrol,Manual,First,25.17,799,53.3,5.0,254999.99999999997
Tata Indigo CS,Jaipur,2012,34000,Petrol,Manual,Second,15.64,1193,64.08,5.0,229999.99999999997
Ford Figo Diesel,Hyderabad,2014,73000,Diesel,Manual,First,20.0,1399,68.05,5.0,565000.0
Porsche Cayenne 2009-2014,Kochi,2015,47877,Diesel,Automatic,First,15.15,2967,240.0,5.0,4822000.0
Maruti Alto K10,Jaipur,2016,35000,Petrol,Manual,First,24.07,998,67.1,5.0,300000.0
Volkswagen Vento 1.5,Ahmedabad,2015,52123,Diesel,Manual,First,20.34,1498,103.2,5.0,750000.0
Mahindra Scorpio 2.6,Bangalore,2005,73000,Diesel,Manual,First,10.5,2179,120.0,8.0,260000.0
BMW X3 xDrive,Mumbai,2018,34000,Diesel,Automatic,First,18.56,1995,190.0,5.0,6125000.0
Honda City 1.5,Chennai,2009,73000,Petrol,Manual,Second,17.0,1497,118.0,5.0,350000.0
Mini Cooper 3,Kochi,2016,34000,Petrol,Automatic,First,17.44,1998,189.08,4.0,2895000.0
Mitsubishi Pajero Sport,Pune,2015,73000,Diesel,Automatic,First,13.5,2477,175.56,6.0,1500000.0
Maruti Swift Dzire,Jaipur,2012,72000,Diesel,Manual,First,19.3,1248,73.9,5.0,425000.0
Bentley Continental Flying,Hyderabad,2006,48000,Petrol,Automatic,First,8.6,1621,552.0,4.0,5900000.0
Maruti Ertiga VDI,Pune,2013,43486,Diesel,Manual,First,20.77,1248,88.76,7.0,660000.0
Toyota Innova 2.5,Hyderabad,2007,73000,Diesel,Manual,Second,12.8,2494,102.0,7.0,520000.0
Mercedes-Benz New C-Class,Chennai,2010,34000,Petrol,Manual,First,11.7,1796,178.0,5.0,1000000.0
Mercedes-Benz New C-Class,Bangalore,2016,37944,Diesel,Automatic,First,14.84,2143,167.62,5.0,3500000.0
Ford Ecosport 1.5,Mumbai,2017,34000,Diesel,Manual,First,22.7,1498,89.84,5.0,875000.0
Toyota Etios Liva,Coimbatore,2015,64005,Petrol,Manual,First,17.71,1197,78.9,5.0,457000.0
Hyundai i10 Magna,Delhi,2012,62000,Petrol,Manual,First,20.36,1197,78.9,5.0,250000.0
Hyundai Santro LP,Chennai,2005,73000,Petrol,Manual,First,18.0,999,113.25,5.0,175000.0
Land Rover Freelander,Kochi,2014,59885,Diesel,Automatic,First,12.39,2179,147.51,5.0,2011000.0
Toyota Innova 2.5,Hyderabad,2011,73000,Diesel,Manual,First,12.8,2494,102.0,8.0,780000.0
Hyundai i20 1.2,Coimbatore,2011,63991,Petrol,Manual,First,18.5,1197,80.0,5.0,361000.0
Hyundai Santro Xing,Pune,2007,72000,Petrol,Manual,Second,17.0,1086,113.25,5.0,111000.00000000001
Nissan Micra XV,Mumbai,2015,34895,Petrol,Automatic,First,19.15,1198,75.94,5.0,459999.99999999994
BMW X6 xDrive,Ahmedabad,2015,73000,Diesel,Automatic,First,15.87,2993,308.43,5.0,8500000.0
Honda City 1.5,Kolkata,2015,45000,Petrol,Automatic,First,16.8,1497,118.0,5.0,525000.0
Honda Amaze E,Delhi,2013,45000,Diesel,Manual,Second,25.8,1498,98.6,5.0,330000.0
Toyota Fortuner 3.0,Bangalore,2013,73000,Diesel,Manual,Second,11.5,2982,171.0,7.0,1775000.0
Land Rover Discovery,Delhi,2016,70000,Diesel,Automatic,First,12.97,2179,187.7,5.0,3500000.0
Hyundai Creta 1.6,Coimbatore,2016,37023,Diesel,Manual,First,19.67,1582,126.2,5.0,1339000.0
Chevrolet Beat Diesel,Chennai,2012,73000,Diesel,Manual,First,25.44,936,56.3,5.0,250000.0
Toyota Innova Crysta,Kochi,2017,34000,Diesel,Automatic,First,11.36,2755,171.5,7.0,1836000.0
Maruti Swift Dzire,Jaipur,2015,68310,Diesel,Manual,First,23.4,1248,74.0,5.0,595000.0
Hyundai Creta 1.6,Mumbai,2015,47250,Diesel,Manual,Second,19.67,1582,126.2,5.0,1100000.0
Land Rover Range,Delhi,2014,47000,Diesel,Automatic,Second,12.65,2993,255.0,5.0,6475000.0
Honda Amaze VX,Hyderabad,2017,73000,Diesel,Manual,First,25.8,1498,98.6,5.0,630000.0
Hyundai Creta 1.6,Kochi,2017,34000,Petrol,Manual,First,15.29,1591,121.3,5.0,1194000.0
Volkswagen Vento Sport,Mumbai,2014,34987,Petrol,Automatic,First,18.19,1197,103.5,5.0,595000.0
Honda City i,Ahmedabad,2017,37000,Diesel,Manual,First,26.0,1498,98.6,5.0,1100000.0
Hyundai Creta 1.6,Coimbatore,2017,38271,Petrol,Manual,First,15.29,1591,121.3,5.0,1253000.0
Ford Figo Diesel,Bangalore,2012,34000,Diesel,Manual,Second,20.0,1399,68.0,5.0,375000.0
BMW 5 Series,Pune,2014,73000,Diesel,Automatic,First,14.69,2993,258.0,5.0,2700000.0
Mitsubishi Pajero 2.8,Pune,2012,73000,Diesel,Manual,First,10.5,2835,107.2,6.0,994999.9999999999
Renault Duster 85PS,Jaipur,2013,73000,Diesel,Manual,First,19.87,1461,83.8,5.0,420000.0
Maruti Ritz VXI,Delhi,2010,73000,Petrol,Manual,Second,21.1,1197,85.8,5.0,200000.0
Hyundai Grand i10,Kolkata,2013,34000,Petrol,Manual,First,18.9,1197,82.0,5.0,325000.0
Mercedes-Benz GLA Class,Bangalore,2017,34000,Diesel,Automatic,First,17.9,2143,136.0,5.0,3400000.0
BMW 5 Series,Coimbatore,2016,73000,Diesel,Automatic,First,22.48,1995,190.0,5.0,3037000.0
Hyundai Creta 1.6,Kochi,2018,34000,Petrol,Automatic,First,13.0,1591,121.3,5.0,1260000.0
Renault KWID RXT,Kochi,2019,34000,Petrol,Manual,First,25.17,799,53.3,5.0,509000.0
Audi A4 3.0,Bangalore,2014,34000,Diesel,Automatic,First,14.94,2967,241.4,5.0,2450000.0
Maruti Ciaz VDI,Kochi,2018,34000,Diesel,Manual,Second,28.09,1248,88.5,5.0,797000.0
Honda Jazz S,Delhi,2011,69768,Petrol,Manual,First,16.0,1198,90.0,5.0,290000.0
BMW 3 Series,Kochi,2016,62404,Diesel,Automatic,First,22.69,1995,190.0,5.0,2133000.0
Hyundai Verna SX,Bangalore,2012,73000,Diesel,Automatic,Second,19.08,1582,126.32,5.0,650000.0
Hyundai Creta 1.4,Coimbatore,2016,55687,Diesel,Manual,First,21.38,1396,88.7,5.0,1215000.0
Volkswagen Vento 2013-2015,Kolkata,2014,34000,Petrol,Manual,First,15.04,1598,103.2,5.0,425000.0
BMW 3 Series,Coimbatore,2017,34232,Diesel,Automatic,First,21.76,1995,190.0,5.0,3584000.0000000005
Honda CR-V Petrol,Chennai,2004,73000,Petrol,Automatic,Third,14.4,1997,152.0,5.0,300000.0
Renault Duster 110PS,Chennai,2012,73000,Diesel,Manual,First,19.72,1461,108.45,5.0,675000.0
Hyundai i20 Asta,Bangalore,2014,34000,Petrol,Manual,Second,18.6,1197,81.83,5.0,565000.0
Volkswagen Jetta 2013-2015,Pune,2013,58000,Diesel,Automatic,Second,16.96,1968,138.03,5.0,750000.0
Hyundai Creta 1.6,Kochi,2018,35480,Diesel,Manual,First,19.67,1582,126.2,5.0,1334000.0
Maruti Ciaz VDI,Hyderabad,2016,62287,Diesel,Manual,First,28.09,1248,88.5,5.0,790000.0
Hyundai i20 Asta,Coimbatore,2015,46162,Diesel,Manual,First,22.54,1396,88.73,5.0,698000.0
Hyundai Verna 1.6,Mumbai,2014,34000,Petrol,Manual,First,17.01,1591,121.3,5.0,575000.0
Volkswagen Polo Diesel,Kolkata,2012,55339,Diesel,Manual,First,22.07,1199,73.9,5.0,265000.0
Volkswagen Polo Diesel,Kolkata,2011,55476,Diesel,Manual,First,22.07,1199,73.9,5.0,249000.00000000003
Maruti SX4 Vxi,Pune,2007,68553,Petrol,Manual,Second,15.0,1586,104.68,5.0,150000.0
Honda Mobilio RS,Kochi,2016,67376,Diesel,Manual,First,24.5,1498,98.6,7.0,650000.0
Renault Duster 110PS,Hyderabad,2013,42000,Diesel,Manual,First,19.64,1461,108.45,5.0,800000.0
Toyota Fortuner 2.8,Coimbatore,2019,34000,Diesel,Automatic,First,12.9,2755,174.5,7.0,3085000.0
Volvo XC60 D4,Kochi,2014,73000,Diesel,Automatic,First,14.7,1984,181.0,5.0,1714999.9999999998
Maruti Celerio VXI,Hyderabad,2014,34000,Petrol,Automatic,First,23.1,998,67.04,5.0,455000.0
Maruti Ciaz ZDi,Hyderabad,2015,47883,Diesel,Manual,Second,26.21,1248,88.5,5.0,740000.0
Audi Q5 2008-2012,Kochi,2013,34000,Diesel,Automatic,First,12.8,1968,167.6,5.0,2564000.0
BMW X1 sDrive,Kolkata,2013,56683,Diesel,Automatic,Second,17.05,1995,184.0,5.0,1350000.0
Ford Figo Petrol,Bangalore,2013,38000,Petrol,Manual,First,15.6,1196,70.0,5.0,355000.0
Hyundai Elantra CRDi,Ahmedabad,2018,35000,Diesel,Manual,First,22.7,1582,126.2,5.0,1500000.0
Hyundai Verna 1.6,Pune,2007,73000,Petrol,Manual,Second,13.9,1599,103.2,5.0,195000.0
Honda Civic 2006-2010,Pune,2006,73000,Petrol,Manual,Second,13.5,1799,130.0,5.0,229999.99999999997
Toyota Fortuner 4x4,Chennai,2013,73000,Diesel,Manual,Second,12.55,2982,168.5,7.0,1500000.0
Hyundai i10 Sportz,Chennai,2012,70000,Petrol,Manual,First,20.36,1197,78.9,5.0,315000.0
Nissan Sunny 2011-2014,Hyderabad,2012,73000,Diesel,Manual,First,21.64,1461,84.8,5.0,500000.0
BMW 5 Series,Jaipur,2013,40714,Diesel,Automatic,Second,18.12,1995,190.0,5.0,2475000.0
Chevrolet Optra Magnum,Pune,2008,73000,Diesel,Manual,Second,16.52,1991,123.7,5.0,260000.0
Hyundai i10 Asta,Ahmedabad,2011,73000,Petrol,Manual,First,20.36,1197,78.9,5.0,375000.0
Skoda Laura Ambiente,Ahmedabad,2009,60002,Diesel,Manual,Second,17.5,1896,106.0,5.0,484999.99999999994
Mercedes-Benz E-Class 2009-2013,Jaipur,2013,60000,Diesel,Automatic,First,10.0,2148,170.0,5.0,2700000.0
Honda Amaze SX,Kolkata,2014,73000,Diesel,Manual,First,25.8,1498,98.6,5.0,300000.0
BMW X1 xDrive,Delhi,2017,34000,Diesel,Automatic,First,20.68,1995,190.0,5.0,2875000.0
Toyota Innova 2.5,Hyderabad,2016,73000,Diesel,Manual,First,12.99,2494,100.6,8.0,1449000.0
Porsche Panamera 2010,Delhi,2013,36400,Diesel,Automatic,First,7.5,1621,394.3,4.0,7200000.0
Nissan Sunny XV,Chennai,2012,70000,Diesel,Manual,Second,22.71,1461,84.8,5.0,400000.0
Maruti Swift Dzire,Delhi,2015,40000,Diesel,Manual,Second,26.59,1248,74.0,5.0,450000.0
Maruti Wagon R,Mumbai,2019,34000,Petrol,Automatic,First,21.5,1197,81.8,5.0,625000.0
Volkswagen Jetta 2013-2015,Pune,2015,65320,Diesel,Automatic,Second,16.96,1968,138.03,5.0,1150000.0
Honda Accord 2.4,Pune,2009,73000,Petrol,Manual,Third,9.8,2354,180.0,5.0,310000.0
Honda City i,Mumbai,2018,34000,Petrol,Manual,First,17.8,1497,117.3,5.0,1011000.0
Hyundai Verna 1.6,Coimbatore,2019,34000,Petrol,Manual,First,17.01,1591,121.3,5.0,1154000.0
Maruti Wagon R,Delhi,2006,73000,Petrol,Manual,Second,18.9,998,67.1,5.0,100000.0
Maruti Swift Dzire,Kolkata,2013,73000,Diesel,Manual,Second,23.4,1248,74.0,5.0,250000.0
Audi Q5 2008-2012,Kochi,2011,59967,Petrol,Automatic,First,9.74,1984,208.0,5.0,1800000.0
Toyota Etios Cross,Coimbatore,2018,43127,Diesel,Manual,First,23.59,1364,67.04,5.0,685000.0
Hyundai i10 Era,Kochi,2012,65727,Petrol,Manual,First,19.81,1086,68.05,5.0,297000.0
Hyundai Verna 1.6,Pune,2013,70000,Petrol,Manual,First,17.01,1591,121.3,5.0,475000.0
Volkswagen Polo 1.5,Coimbatore,2018,39861,Diesel,Manual,First,20.14,1498,88.8,5.0,738000.0
BMW 5 Series,Delhi,2017,34000,Diesel,Automatic,First,22.48,1995,187.74,5.0,4275000.0
Hyundai i20 1.4,Bangalore,2010,73000,Diesel,Manual,Second,23.0,1396,90.0,5.0,365000.0
Hyundai Grand i10,Kochi,2017,34000,Petrol,Automatic,First,18.9,1197,82.0,5.0,599000.0
Toyota Fortuner 4x2,Pune,2012,73000,Diesel,Automatic,First,11.5,2982,169.0,7.0,1350000.0
Maruti Baleno Zeta,Chennai,2016,35129,Petrol,Automatic,First,21.4,1197,83.1,5.0,700000.0
Hyundai Creta 1.6,Hyderabad,2016,34000,Petrol,Automatic,First,13.0,1591,121.3,5.0,1095000.0
Hyundai i10 Sportz,Pune,2013,54500,Petrol,Manual,Third,20.36,1197,78.9,5.0,295000.0
Tata Tigor XE,Ahmedabad,2017,34000,Diesel,Manual,First,24.7,1047,69.0,5.0,550000.0
Skoda Superb Style,Kochi,2017,73000,Petrol,Automatic,First,14.67,1798,177.46,5.0,1707999.9999999998
Maruti Swift Dzire,Hyderabad,2015,59572,Diesel,Manual,First,26.59,1248,74.0,5.0,685000.0
Honda CR-V 2.0,Jaipur,2014,73000,Petrol,Automatic,First,13.1,1997,141.1,5.0,1050000.0
Toyota Innova 2.5,Hyderabad,2010,73000,Diesel,Manual,First,12.8,2494,102.0,8.0,875000.0
Honda City 1.5,Kolkata,2010,60000,Petrol,Manual,First,17.0,1497,118.0,5.0,270000.0
Hyundai Verna VTVT,Mumbai,2012,73000,Petrol,Automatic,First,17.0,1591,121.3,5.0,425000.0
Toyota Etios 1.4,Pune,2018,34000,Diesel,Manual,First,23.59,1364,67.04,5.0,790000.0
Skoda Superb Elegance,Delhi,2011,73000,Petrol,Automatic,Second,13.7,1798,157.75,5.0,450000.0
Nissan Sunny 2011-2014,Kolkata,2012,47000,Diesel,Manual,First,21.64,1461,84.8,5.0,400000.0
Honda City 1.5,Delhi,2012,42000,Petrol,Manual,First,17.0,1497,118.0,5.0,475000.0
Hyundai Elite i20,Kolkata,2018,34000,Diesel,Manual,First,22.54,1396,88.76,5.0,765000.0
Chevrolet Optra 1.6,Kochi,2013,55176,Petrol,Manual,Second,17.4,1599,104.0,5.0,347000.0
Honda Amaze S,Kochi,2016,39854,Petrol,Manual,First,18.0,1198,86.7,5.0,564000.0
Volkswagen Polo Petrol,Kolkata,2013,34000,Petrol,Manual,First,16.47,1198,73.9,5.0,295000.0
Maruti Swift VDI,Jaipur,2016,55000,Diesel,Manual,First,22.9,1248,74.0,5.0,565000.0
Ford Endeavour 3.0L,Kochi,2012,45840,Diesel,Automatic,First,11.4,2953,153.86,7.0,841000.0
Maruti Baleno LXI,Pune,2006,73000,Petrol,Manual,Third,15.4,1590,94.0,5.0,85000.0
Maruti Wagon R,Pune,2003,73000,Petrol,Manual,Second,18.9,998,67.1,5.0,80000.0
Volkswagen Polo 1.5,Coimbatore,2014,52951,Diesel,Manual,First,20.14,1498,88.0,5.0,565000.0
Hyundai Verna 1.6,Kolkata,2013,49000,Petrol,Manual,First,17.1,1591,121.3,5.0,450000.0
Maruti Ciaz ZDi,Ahmedabad,2015,52000,Diesel,Manual,First,28.09,1248,88.5,5.0,690000.0
Toyota Qualis Fleet,Mumbai,2001,73000,Diesel,Manual,Fourth & Above,18.0,2446,113.25,8.0,220000.00000000003
Nissan Sunny 2011-2014,Jaipur,2013,73000,Diesel,Manual,First,21.64,1461,84.8,5.0,400000.0
Skoda Rapid 1.6,Mumbai,2015,34000,Petrol,Manual,First,15.0,1598,103.52,5.0,560000.0
Maruti Eeco 7,Delhi,2016,73000,Petrol,Manual,First,15.1,1196,73.0,7.0,220000.00000000003
Skoda Rapid Ultima,Bangalore,2013,66700,Petrol,Manual,First,15.0,1598,103.5,5.0,400000.0
Toyota Fortuner 4x4,Jaipur,2014,73000,Diesel,Manual,Second,12.55,2982,168.5,7.0,1600000.0
Hyundai Creta 1.6,Mumbai,2016,34000,Diesel,Manual,First,19.67,1582,126.2,5.0,1260000.0
Hyundai i20 Magna,Kochi,2014,42315,Petrol,Manual,First,18.5,1197,82.9,5.0,479000.0
Maruti Wagon R,Mumbai,2015,34000,CNG,Manual,First,26.6,998,58.16,5.0,365000.0
Honda City i,Kochi,2016,73000,Diesel,Manual,First,26.0,1498,98.6,5.0,683000.0
Maruti 800 Std,Jaipur,2002,73000,Petrol,Manual,First,16.1,796,37.0,4.0,51000.0
Ford Ikon 1.3,Pune,2006,73000,Petrol,Manual,Second,13.8,1299,70.0,5.0,69000.0
Maruti Swift Dzire,Delhi,2015,34000,Petrol,Manual,First,20.85,1197,83.14,5.0,465000.00000000006
Honda City 1.5,Kolkata,2014,40000,Petrol,Manual,First,16.8,1497,116.3,5.0,649000.0
Hyundai Verna CRDi,Chennai,2009,64514,Diesel,Manual,First,16.8,1493,110.0,5.0,290000.0
Hyundai Verna 1.6,Delhi,2016,35000,Petrol,Manual,First,17.01,1591,121.3,5.0,740000.0
Renault KWID RXT,Bangalore,2016,41000,Petrol,Manual,Second,25.17,799,53.3,5.0,325000.0
Maruti Wagon R,Ahmedabad,2008,60123,Petrol,Manual,Second,18.9,998,67.1,5.0,195000.0
Hyundai Grand i10,Jaipur,2015,53000,Petrol,Manual,Second,18.9,1197,82.0,5.0,400000.0
Hyundai i20 1.2,Delhi,2017,34000,Petrol,Manual,First,18.6,1197,81.83,5.0,685000.0
Honda Amaze S,Coimbatore,2015,53497,Petrol,Manual,First,18.0,1198,86.7,5.0,545000.0
Ford Fiesta 1.4,Hyderabad,2007,68000,Diesel,Manual,First,17.8,1399,68.0,5.0,199000.0
Hyundai Verna SX,Hyderabad,2014,65000,Diesel,Automatic,First,19.08,1582,126.32,5.0,899000.0
Toyota Etios VD,Kolkata,2014,45155,Diesel,Manual,First,23.59,1364,67.04,5.0,650000.0
Honda Jazz 1.2,Coimbatore,2018,34000,Petrol,Automatic,First,19.0,1199,88.7,5.0,927000.0
Hyundai Verna 1.6,Ahmedabad,2015,60000,Diesel,Manual,First,23.9,1582,126.2,5.0,699000.0
Mercedes-Benz CLA 200,Coimbatore,2019,34000,Diesel,Automatic,First,17.9,2143,136.0,5.0,3676000.0
Skoda Octavia Elegance,Kochi,2017,34000,Petrol,Automatic,First,14.7,1798,177.5,5.0,1707999.9999999998
Chevrolet Beat Diesel,Kolkata,2013,34000,Diesel,Manual,First,25.44,936,57.6,5.0,280000.0
Volkswagen Polo Diesel,Kolkata,2011,66000,Diesel,Manual,First,22.07,1199,73.9,5.0,249000.00000000003
Maruti SX4 S,Jaipur,2016,70000,Diesel,Manual,First,23.65,1248,88.5,5.0,885000.0
Honda City V,Ahmedabad,2011,46000,Petrol,Manual,First,16.8,1497,116.3,5.0,415000.00000000006
Volkswagen Vento 1.5,Hyderabad,2017,34000,Diesel,Manual,First,20.64,1498,108.5,5.0,1000000.0
Hyundai Grand i10,Delhi,2017,46000,Petrol,Manual,First,18.9,1197,81.86,5.0,475000.0
Renault KWID AMT,Jaipur,2017,34000,Petrol,Automatic,First,24.04,999,67.0,5.0,320000.0
Maruti Alto 800,Kochi,2017,34000,Petrol,Manual,First,22.74,796,47.3,5.0,328000.0
Ford Ecosport 1.5,Bangalore,2013,58000,Petrol,Manual,First,15.8,1499,110.0,5.0,750000.0
Maruti Baleno Zeta,Coimbatore,2018,34000,Petrol,Manual,First,21.4,1197,83.1,5.0,739000.0
Maruti Ritz VDi,Pune,2013,73000,Diesel,Manual,First,23.2,1248,73.94,5.0,365000.0
Mercedes-Benz E-Class 280,Chennai,2007,70000,Diesel,Automatic,First,11.0,2987,198.5,5.0,1100000.0
Maruti Ritz VDi,Kolkata,2012,73000,Diesel,Manual,First,23.2,1248,73.94,5.0,300000.0
Chevrolet Beat Diesel,Chennai,2012,73000,Diesel,Manual,Second,25.44,936,57.6,5.0,225000.0
Maruti SX4 Vxi,Kochi,2010,69918,Petrol,Manual,First,15.5,1586,103.3,5.0,283000.0
Maruti Omni 5,Coimbatore,2019,34000,Petrol,Manual,First,14.0,796,35.0,5.0,411000.00000000006
Mitsubishi Pajero Sport,Kolkata,2014,39163,Diesel,Manual,First,13.5,2477,178.0,7.0,1470000.0
Mercedes-Benz S Class,Pune,2013,73000,Petrol,Automatic,First,13.0,2987,210.0,5.0,2500000.0
Chevrolet Beat Diesel,Bangalore,2015,66000,Diesel,Manual,First,25.44,936,56.3,5.0,235000.0
Ford Figo 2015-2019,Coimbatore,2017,36154,Diesel,Manual,Second,25.83,1498,99.0,5.0,641000.0
Honda City i-VTEC,Ahmedabad,2012,34000,Petrol,Manual,First,17.4,1497,117.3,5.0,575000.0
Mercedes-Benz GLA Class,Chennai,2016,60000,Diesel,Automatic,Second,17.9,2143,136.0,5.0,1755000.0
Hyundai Creta 1.4,Jaipur,2015,34000,Diesel,Manual,First,21.38,1396,88.7,5.0,1025000.0
Ford Fiesta Classic,Kochi,2012,73000,Diesel,Manual,First,17.8,1399,67.0,5.0,316000.0
